,상호명,도로명주소,위도,경도
680,취향마라마라탕가양역점,서울특별시 강서구 화곡로 416,37.56001131,126.8554103
681,라와마라탕,서울특별시 도봉구 방학로11길 97,37.65847184,127.034307
682,마라하임,서울특별시 강남구 봉은사로51길 3-3,37.51030761,127.0424515
683,송파방이마라집,서울특별시 송파구 오금로 247,37.50634801,127.1207487
684,신마라명가,서울특별시 서대문구 신촌로 189,37.55716913,126.9469605
685,춘리마라탕금,서울특별시 성동구 장터길 22-2,37.54819779,127.018428
686,마라왕레오,서울특별시 동대문구 한빛로 11,37.57704629,127.0245931
687,마라고수,서울특별시 송파구 오금로36길 50,37.49973984,127.1227149
688,양궈푸마라탕,서울특별시 금천구 가산디지털1로 168,37.47995323,126.882626
689,탕화쿵푸마라탕,서울특별시 금천구 독산로75길 19,37.46890943,126.9012059
690,구들마라탕,서울특별시 송파구 위례광장로 170,37.47988916,127.1423153
691,신마라명가양천점마라탕&마라샹궈,서울특별시 양천구 신목로5길 15-2,37.51748274,126.8723043
692,마라사부마라탕,서울특별시 송파구 올림픽로30길 9,37.51494018,127.1082048
693,마라라마라탕&마라샹궈,서울특별시 영등포구 국제금융로6길 30,37.52170988,126.9265871
694,소문마라탕,서울특별시 양천구 오목로 232,37.52569227,126.863017
695,찐好하오마라탕,서울특별시 관악구 은천로 93,37.48726938,126.9453192
696,마라연구소,서울특별시 관악구 관악로 224,37.48453163,126.9556246
697,황비홍마라탕,서울특별시 금천구 시흥대로71길 44,37.45498058,126.8994204
698,마라의신,서울특별시 서초구 서초대로38길 12,37.49048432,127.0053652
699,구미호마라탕,서울특별시 관악구 남부순환로 1749,37.48231606,126.944586
700,마라하오,서울특별시 광진구 자양로22길 33,37.5397232,127.0851653
701,한골향마라탕,서울특별시 성동구 마조로 30,37.56028094,127.0414728
702,박사마라탕,서울특별시 관악구 은천로 34-1,37.48605139,126.9391059
703,라와마라탕,서울특별시 마포구 독막로 90,37.54749551,126.9233769
704,마마스마라탕,서울특별시 금천구 시흥대로 227,37.45402553,126.9003951
705,장량마라탕,서울특별시 강남구 학동로43길 38,37.51845312,127.0380148
706,황비홍마라탕,서울특별시 강남구 논현로113길 7,37.50819888,127.0324684
707,천라쿵푸마라탕경희대점,서울특별시 동대문구 회기로21길 34,37.59289361,127.0531143
708,심미원마라탕,서울특별시 송파구 위례광장로 290,37.47496386,127.1428012
709,한금훠궈,서울특별시 영등포구 도림로39길 19,37.49445804,126.8977557
710,소림마라,서울특별시 동작구 사당로16길 85,37.47999517,126.9715847
711,찐하오마라탕,서울특별시 은평구 불광로 113-1,37.61703173,126.9326715
712,삼미마라탕,서울특별시 관악구 청림2길 36,37.48686901,126.9580797
713,마라캡틴,서울특별시 중랑구 봉화산로 217,37.60776076,127.0967911
714,패밀리마라탕,서울특별시 구로구 경인로59길 8,37.50637927,126.8834085
