,상호명,도로명주소,위도,경도
317,순수커피,서울특별시 강서구 공항대로 140,37.55914479,126.8231776
318,마마스플라워카페,서울특별시 강남구 헌릉로571길 56-3,37.46785919,127.0986353
319,커피주는이불,서울특별시 중랑구 용마공원로 22,37.59370248,127.1012528
320,키헤이커피,서울특별시 강남구 봉은사로78길 15,37.51185433,127.0532454
321,사이커피로스터스,서울특별시 금천구 시흥대로152길 15,37.47696083,126.8998104
322,브루클린커피,서울특별시 동작구 노량진로 26,37.51294575,126.928907
323,코코호도,서울특별시 노원구 중계로 220,37.65086508,127.0756669
324,푸하하크림빵,서울특별시 마포구 양화로19길 22-25,37.55897517,126.9244115
325,나띵베러,서울특별시 은평구 진흥로 59-1,37.60249614,126.9205689
326,커피에반하다상계,서울특별시 노원구 동일로217가길 39,37.6530605,127.0581872
327,앙금홀릭,서울특별시 중랑구 봉화산로3길 67,37.60453997,127.0753231
328,파리바게뜨,서울특별시 광진구 아차산로70길 26,37.54194575,127.1011955
329,과일에반하다프루타,서울특별시 용산구 원효로97길 42,37.54250402,126.9688369
330,설레다커피테이블,서울특별시 도봉구 도봉로110길 55,37.64632698,127.0366399
331,미엘릿,서울특별시 성동구 왕십리로10길 6,37.54667902,127.0452909
332,사직단커피집,서울특별시 종로구 사직로8길 4,37.574552,126.9685989
333,서울장애인부모연대노원지회디앤디카페,서울특별시 노원구 동일로 1449,37.65748073,127.058834
334,카페올디네리,서울특별시 강서구 까치산로 125,37.54900767,126.8505652
335,풀림,서울특별시 강남구 도산대로25길 29,37.52150311,127.0264592
336,북촌명인단팥빵,서울특별시 종로구 새문안로9길 25,37.57134105,126.9754693
337,24시셀프카페,서울특별시 양천구 목동중앙본로1길 5,37.53849482,126.8704038
338,카페051서울,서울특별시 강북구 도봉로53길 7,37.62651052,127.0253404
339,벌스,서울특별시 마포구 성미산로23길 44,37.56526544,126.9205744
340,썸띵크,서울특별시 서대문구 거북골로 37-4,37.57907065,126.9236809
341,카페봉봉,서울특별시 송파구 성내천로 136,37.49896419,127.1434882
342,낭만커피숍,서울특별시 관악구 남부순환로 1732,37.48203619,126.9425095
343,지금은달달,서울특별시 송파구 법원로4길 5,37.48297372,127.1218594
344,공근이,서울특별시 성동구 상원길 48-1,37.54828173,127.0484958
345,태양커피,서울특별시 서초구 방배천로 32,37.47946923,126.9826496
346,페이퍼커피,서울특별시 마포구 월드컵북로 396,37.57948681,126.8898124
